id,text,clean_text,tokens,tokens_without_stopwords,stemmed_tokens
UgxA3mqdlOBiy8zSBTd4AaABAg,Iklan apa kabar 😂,iklan apa kabar,"['iklan', 'apa', 'kabar']","['iklan', 'kabar']","['iklan', 'kabar']"
UgxVAgxO4k0j684Y3IN4AaABAg,Bang kali kali boleh lah bahas esim,bang kali kali boleh lah bahas esim,"['bang', 'kali', 'kali', 'boleh', 'lah', 'bahas', 'esim']","['kali', 'kali', 'bahas', 'esim']","['kali', 'kali', 'bahas', 'esim']"
UgxA6rHA_H-EGvwXrbx4AaABAg,X7 biar laku dulu😂😂😂,x biar laku dulu,"['x', 'biar', 'laku', 'dulu']","['biar', 'laku']","['biar', 'laku']"
UgyuD3or9ZJBz--aqfF4AaABAg,6:49 sadar ga sadar kamera belakangnya mirip logo share it tapi ini warna item bukan biru,sadar ga sadar kamera belakangnya mirip logo share it tapi ini warna item bukan biru,"['sadar', 'ga', 'sadar', 'kamera', 'belakangnya', 'mirip', 'logo', 'share', 'it', 'tapi', 'ini', 'warna', 'item', 'bukan', 'biru']","['sadar', 'sadar', 'kamera', 'belakangnya', 'logo', 'share', 'warna', 'item', 'biru']","['sadar', 'sadar', 'kamera', 'belakang', 'logo', 'share', 'warna', 'item', 'biru']"
Ugy2wLhRe-mPvldr4zN4AaABAg,"10jt? mending ZTE redmagic 8s pro, masih ada kembalian 2jt. spek gak jauh beda",jt mending zte redmagic s pro masih ada kembalian jt spek gak jauh beda,"['jt', 'mending', 'zte', 'redmagic', 's', 'pro', 'masih', 'ada', 'kembalian', 'jt', 'spek', 'gak', 'jauh', 'beda']","['mending', 'zte', 'redmagic', 'pro', 'kembalian', 'spek', 'beda']","['mending', 'zte', 'redmagic', 'pro', 'kembali', 'spek', 'beda']"
UgxM0a2aCjSnDuXzZ8p4AaABAg,"Bg, rekomen hp tahann banting tapi kameranya bagus dong. Kmrin cari-cari tpi bingung bgt, byk bgt pilihannya🙏🙏",bg rekomen hp tahann banting tapi kameranya bagus dong kmrin caricari tpi bingung bgt byk bgt pilihannya,"['bg', 'rekomen', 'hp', 'tahann', 'banting', 'tapi', 'kameranya', 'bagus', 'dong', 'kmrin', 'caricari', 'tpi', 'bingung', 'bgt', 'byk', 'bgt', 'pilihannya']","['rekomen', 'tahann', 'banting', 'kameranya', 'bagus', 'kmrin', 'caricari', 'tpi', 'bingung', 'bgt', 'byk', 'bgt', 'pilihannya']","['rekomen', 'tahann', 'banting', 'kamera', 'bagus', 'kmrin', 'caricari', 'tpi', 'bingung', 'bgt', 'byk', 'bgt', 'pilih']"
UgxrmPVw-4CMZm1ltHB4AaABAg,"Tetep ae poco wkwkwk
Iklan iklan",tetep ae poco wkwkwk iklan iklan,"['tetep', 'ae', 'poco', 'wkwkwk', 'iklan', 'iklan']","['tetep', 'poco', 'iklan', 'iklan']","['tetep', 'poco', 'iklan', 'iklan']"
Ugy6zET5zQIUKwWzIe94AaABAg,Iklan kan di app bawa an.. Yakinlah.. Kalian jarang pakai app nya.. Itupun bisa di nonaktifkan..,iklan kan di app bawa an yakinlah kalian jarang pakai app nya itupun bisa di nonaktifkan,"['iklan', 'kan', 'di', 'app', 'bawa', 'an', 'yakinlah', 'kalian', 'jarang', 'pakai', 'app', 'nya', 'itupun', 'bisa', 'di', 'nonaktifkan']","['iklan', 'app', 'bawa', 'yakinlah', 'jarang', 'pakai', 'app', 'itupun', 'nonaktifkan']","['iklan', 'app', 'bawa', 'yakin', 'jarang', 'pakai', 'app', 'itu', 'nonaktif']"
UgxtfUC84ioJDeAbvBh4AaABAg,"Poco Brand termaruk sedunia, masa 10jt masih ada iklan 👎",poco brand termaruk sedunia masa jt masih ada iklan,"['poco', 'brand', 'termaruk', 'sedunia', 'masa', 'jt', 'masih', 'ada', 'iklan']","['poco', 'brand', 'termaruk', 'sedunia', 'iklan']","['poco', 'brand', 'termaruk', 'dunia', 'iklan']"
Ugzwocg1K58A5IDor7l4AaABAg,bikin head to head lawan iqoo 13 seru tuh bang,bikin head to head lawan iqoo seru tuh bang,"['bikin', 'head', 'to', 'head', 'lawan', 'iqoo', 'seru', 'tuh', 'bang']","['bikin', 'head', 'head', 'lawan', 'iqoo', 'seru', 'tuh']","['bikin', 'head', 'head', 'lawan', 'iqoo', 'seru', 'tuh']"
UgwGxTmsP40Bw-hnlxN4AaABAg,Ayo apakah kaum mendang mending masih mendingin iklan 10 juta ini? 😅,ayo apakah kaum mendang mending masih mendingin iklan juta ini,"['ayo', 'apakah', 'kaum', 'mendang', 'mending', 'masih', 'mendingin', 'iklan', 'juta', 'ini']","['ayo', 'kaum', 'mendang', 'mending', 'mendingin', 'iklan', 'juta']","['ayo', 'kaum', 'dang', 'mending', 'dingin', 'iklan', 'juta']"
Ugz6ltl9wYA3RoxwRt94AaABAg,bujuukkk 10jtan masih ada iklan? bukan maaaeenn,bujuukkk jtan masih ada iklan bukan maaaeenn,"['bujuukkk', 'jtan', 'masih', 'ada', 'iklan', 'bukan', 'maaaeenn']","['bujuukkk', 'jtan', 'iklan', 'maaaeenn']","['bujuukkk', 'jtan', 'iklan', 'maaaeenn']"
UgzhnPkthReG7ztKlRt4AaABAg,Saya kira yang Ultra itu cuma Susu aja.,saya kira yang ultra itu cuma susu aja,"['saya', 'kira', 'yang', 'ultra', 'itu', 'cuma', 'susu', 'aja']","['ultra', 'susu']","['ultra', 'susu']"
UgxcysRjtDLxULK1gT94AaABAg,Semakin bersyukur beli 14T Pro 🤣,semakin bersyukur beli t pro,"['semakin', 'bersyukur', 'beli', 't', 'pro']","['bersyukur', 'beli', 'pro']","['syukur', 'beli', 'pro']"
UgydS9r8yi1kL5XB5K14AaABAg,"14:43 Bang stop test gaming basic seperti
PUBG,MLBB, GENSHIN! ya bang david ya!
Butuh banget review an yang test gaming nya CarXstreet!
お願い😊",bang stop test gaming basic seperti pubgmlbb genshin ya bang david ya butuh banget review an yang test gaming nya carxstreet お願い,"['bang', 'stop', 'test', 'gaming', 'basic', 'seperti', 'pubgmlbb', 'genshin', 'ya', 'bang', 'david', 'ya', 'butuh', 'banget', 'review', 'an', 'yang', 'test', 'gaming', 'nya', 'carxstreet', 'お願い']","['stop', 'test', 'gaming', 'basic', 'pubgmlbb', 'genshin', 'david', 'butuh', 'review', 'test', 'gaming', 'carxstreet', 'お願い']","['stop', 'test', 'gaming', 'basic', 'pubgmlbb', 'genshin', 'david', 'butuh', 'review', 'test', 'gaming', 'carxstreet', '']"
UgwjVxAvsPEKC_ndiMZ4AaABAg,Kirain 8 jt eh ternyata 10 jt 😁😁,kirain jt eh ternyata jt,"['kirain', 'jt', 'eh', 'ternyata', 'jt']",['kirain'],['kirain']
Ugw43PQhmo2t-VBQnMJ4AaABAg,good,good,['good'],['good'],['good']
UgzfRocxCOVyMEqJ4SJ4AaABAg,"Inilah hp sekarang,,iklan iklan iklan,😂😂😂",inilah hp sekarangiklan iklan iklan,"['inilah', 'hp', 'sekarangiklan', 'iklan', 'iklan']","['sekarangiklan', 'iklan', 'iklan']","['sekarangiklan', 'iklan', 'iklan']"
UgziFiPE9tBWiqo6W2d4AaABAg,Ada bypass charging ga bang?,ada bypass charging ga bang,"['ada', 'bypass', 'charging', 'ga', 'bang']","['bypass', 'charging']","['bypass', 'charging']"
AH0v5DNGh5aAH8Irn-Yl4p,Ada yg ultra,ada yg ultra,"['ada', 'yg', 'ultra']",['ultra'],['ultra']
UgwbdxbZMu8Zdo1qqwV4AaABAg,Alhamdulillah udha kebeli kopi kapal apinya bang 😅,alhamdulillah udha kebeli kopi kapal apinya bang,"['alhamdulillah', 'udha', 'kebeli', 'kopi', 'kapal', 'apinya', 'bang']","['alhamdulillah', 'udha', 'kebeli', 'kopi', 'kapal', 'apinya']","['alhamdulillah', 'udha', 'kebel', 'kopi', 'kapal', 'api']"
UgzAeaTCR5w9hvamFxp4AaABAg,Kamera nya masih kalah sama Redmi note 8 pro gua. 64 MP meenn....😅,kamera nya masih kalah sama redmi note pro gua mp meenn,"['kamera', 'nya', 'masih', 'kalah', 'sama', 'redmi', 'note', 'pro', 'gua', 'mp', 'meenn']","['kamera', 'kalah', 'redmi', 'note', 'pro', 'gua', 'meenn']","['kamera', 'kalah', 'redmi', 'note', 'pro', 'gua', 'meenn']"
AH0v-aacqkHAH0vpFZasWT,Iphone 16 pro max kalah juga tuh sama redmi note 8 pro ☠️,iphone pro max kalah juga tuh sama redmi note pro,"['iphone', 'pro', 'max', 'kalah', 'juga', 'tuh', 'sama', 'redmi', 'note', 'pro']","['iphone', 'pro', 'max', 'kalah', 'tuh', 'redmi', 'note', 'pro']","['iphone', 'pro', 'max', 'kalah', 'tuh', 'redmi', 'note', 'pro']"
AH0v-aacqkHAH0y7wpQzMB,@sonimewcatz  😂😂😂😂 Saya beli RN8P rekomendasi dari bang david jg. sampai skrg masih awet,sonimewcatz saya beli rnp rekomendasi dari bang david jg sampai skrg masih awet,"['sonimewcatz', 'saya', 'beli', 'rnp', 'rekomendasi', 'dari', 'bang', 'david', 'jg', 'sampai', 'skrg', 'masih', 'awet']","['sonimewcatz', 'beli', 'rnp', 'rekomendasi', 'david', 'skrg', 'awet']","['sonimewcatz', 'beli', 'rnp', 'rekomendasi', 'david', 'skrg', 'awet']"
UgxS3UykoZRrQO_dm2Z4AaABAg,Masih ada iklannya... masih ada iklannya... Masih dong ada iklannya 😂,masih ada iklannya masih ada iklannya masih dong ada iklannya,"['masih', 'ada', 'iklannya', 'masih', 'ada', 'iklannya', 'masih', 'dong', 'ada', 'iklannya']","['iklannya', 'iklannya', 'iklannya']","['iklan', 'iklan', 'iklan']"
Ugzatl59LEXRuerVYuF4AaABAg,"Itu murah bang pantas masih ada iklannya, ""mahal itu tetap iphone"" 😅",itu murah bang pantas masih ada iklannya mahal itu tetap iphone,"['itu', 'murah', 'bang', 'pantas', 'masih', 'ada', 'iklannya', 'mahal', 'itu', 'tetap', 'iphone']","['murah', 'iklannya', 'mahal', 'iphone']","['murah', 'iklan', 'mahal', 'iphone']"
UgyAczwOK52_UnjvHyl4AaABAg,"Jijik bgt model kameranya pls.
X7 pro udah paling cakep kalo modelnya",jijik bgt model kameranya pls x pro udah paling cakep kalo modelnya,"['jijik', 'bgt', 'model', 'kameranya', 'pls', 'x', 'pro', 'udah', 'paling', 'cakep', 'kalo', 'modelnya']","['jijik', 'bgt', 'model', 'kameranya', 'pls', 'pro', 'cakep', 'modelnya']","['jijik', 'bgt', 'model', 'kamera', 'pls', 'pro', 'cakep', 'model']"
UgziY5Ng2632K_1Zfd94AaABAg,Sementara masih mampu beli kopi kapal apinya saja bang. Hp nya belum mampu kebeli.,sementara masih mampu beli kopi kapal apinya saja bang hp nya belum mampu kebeli,"['sementara', 'masih', 'mampu', 'beli', 'kopi', 'kapal', 'apinya', 'saja', 'bang', 'hp', 'nya', 'belum', 'mampu', 'kebeli']","['beli', 'kopi', 'kapal', 'apinya', 'kebeli']","['beli', 'kopi', 'kapal', 'api', 'kebel']"
Ugwgp_TK-DAQ58svo8F4AaABAg,18:05 tambahan di poco gak ada bypass,tambahan di poco gak ada bypass,"['tambahan', 'di', 'poco', 'gak', 'ada', 'bypass']","['tambahan', 'poco', 'bypass']","['tambah', 'poco', 'bypass']"
AH0uHIf7siJAH1jpukTHcL,Xiaomi atau poco emang pernah ada bypass?,xiaomi atau poco emang pernah ada bypass,"['xiaomi', 'atau', 'poco', 'emang', 'pernah', 'ada', 'bypass']","['xiaomi', 'poco', 'bypass']","['xiaomi', 'poco', 'bypass']"
UgyU8GxDhseY3IXirOZ4AaABAg,Bang oppo keluarin hp lipat lagi oppo find N5,bang oppo keluarin hp lipat lagi oppo find n,"['bang', 'oppo', 'keluarin', 'hp', 'lipat', 'lagi', 'oppo', 'find', 'n']","['oppo', 'keluarin', 'lipat', 'oppo', 'find']","['oppo', 'keluarin', 'lipat', 'oppo', 'find']"
Ugy4FNnPEDcvaLmGFoB4AaABAg,nunggu harga 3jt gw beli,nunggu harga jt gw beli,"['nunggu', 'harga', 'jt', 'gw', 'beli']","['nunggu', 'harga', 'beli']","['nunggu', 'harga', 'beli']"
UgzgxZjvQPtmuSIPc0h4AaABAg,"desain camera nya kaya mangekyou saringan ga sih, langsung tertarik buat beli kopi kapal apinya 😅",desain camera nya kaya mangekyou saringan ga sih langsung tertarik buat beli kopi kapal apinya,"['desain', 'camera', 'nya', 'kaya', 'mangekyou', 'saringan', 'ga', 'sih', 'langsung', 'tertarik', 'buat', 'beli', 'kopi', 'kapal', 'apinya']","['desain', 'camera', 'kaya', 'mangekyou', 'saringan', 'langsung', 'tertarik', 'beli', 'kopi', 'kapal', 'apinya']","['desain', 'camera', 'kaya', 'mangekyou', 'saring', 'langsung', 'tarik', 'beli', 'kopi', 'kapal', 'api']"
UgxTvp97raAs_gZkJcN4AaABAg,Iphone 13 😂,iphone,['iphone'],['iphone'],['iphone']
UgzQRAr19HLkId3IIe54AaABAg,10jt batre masih 5000 wkwk,jt batre masih wkwk,"['jt', 'batre', 'masih', 'wkwk']",['batre'],['batre']
Ugx6CH4lCPBwyLgMidJ4AaABAg,auto beli..kapal Api.,auto belikapal api,"['auto', 'belikapal', 'api']","['auto', 'belikapal', 'api']","['auto', 'belikapal', 'api']"
UgxNr67ul-X_nr01rMJ4AaABAg,10jtan videonya masih kedut2,jtan videonya masih kedut,"['jtan', 'videonya', 'masih', 'kedut']","['jtan', 'videonya', 'kedut']","['jtan', 'video', 'kedut']"
UgzMT33DMlwHUaJyTm54AaABAg,Senyum senyum aja nonton f7 ultra ini pake iqoo 13 😂😂,senyum senyum aja nonton f ultra ini pake iqoo,"['senyum', 'senyum', 'aja', 'nonton', 'f', 'ultra', 'ini', 'pake', 'iqoo']","['senyum', 'senyum', 'nonton', 'ultra', 'pake', 'iqoo']","['senyum', 'senyum', 'nonton', 'ultra', 'pake', 'iqoo']"
Ugy0METPJPTu7jfqZZt4AaABAg,"Sya lebih nyaman pke iqoo tnpa iklan 😁😁😁, sya cukup pnya iqoo 4jtaan sdh alhamdulillah, sblme pke redmi note 7,pemakaian sdh 6th rusak ganti iqoo",sya lebih nyaman pke iqoo tnpa iklan sya cukup pnya iqoo jtaan sdh alhamdulillah sblme pke redmi note pemakaian sdh th rusak ganti iqoo,"['sya', 'lebih', 'nyaman', 'pke', 'iqoo', 'tnpa', 'iklan', 'sya', 'cukup', 'pnya', 'iqoo', 'jtaan', 'sdh', 'alhamdulillah', 'sblme', 'pke', 'redmi', 'note', 'pemakaian', 'sdh', 'th', 'rusak', 'ganti', 'iqoo']","['sya', 'nyaman', 'pke', 'iqoo', 'tnpa', 'iklan', 'sya', 'pnya', 'iqoo', 'jtaan', 'sdh', 'alhamdulillah', 'sblme', 'pke', 'redmi', 'note', 'pemakaian', 'sdh', 'rusak', 'ganti', 'iqoo']","['sya', 'nyaman', 'pke', 'iqoo', 'tnpa', 'iklan', 'sya', 'pnya', 'iqoo', 'jtaan', 'sdh', 'alhamdulillah', 'sblme', 'pke', 'redmi', 'note', 'pakai', 'sdh', 'rusak', 'ganti', 'iqoo']"
AH0sxUechiAAH1lbc18haU,Iqoo ga ada dual apps,iqoo ga ada dual apps,"['iqoo', 'ga', 'ada', 'dual', 'apps']","['iqoo', 'dual', 'apps']","['iqoo', 'dual', 'apps']"
UgxVN6WjFUOECZl62FB4AaABAg,unboxing+review singkat poco m7 pro 5g bang,unboxingreview singkat poco m pro g bang,"['unboxingreview', 'singkat', 'poco', 'm', 'pro', 'g', 'bang']","['unboxingreview', 'singkat', 'poco', 'pro']","['unboxingreview', 'singkat', 'poco', 'pro']"
Ugxv1hKVYOFucasBdMp4AaABAg,M7 pro 5g,m pro g,"['m', 'pro', 'g']",['pro'],['pro']
UgzFMFVQ_O-MH69GOFd4AaABAg,Cirikhas poco dan redmi yaitu iklan wlpun diatas 10😊😊😊,cirikhas poco dan redmi yaitu iklan wlpun diatas,"['cirikhas', 'poco', 'dan', 'redmi', 'yaitu', 'iklan', 'wlpun', 'diatas']","['cirikhas', 'poco', 'redmi', 'iklan', 'wlpun', 'diatas']","['cirikhas', 'poco', 'redmi', 'iklan', 'wlpun', 'atas']"
Ugy-S3hVXNzAdmrniwt4AaABAg,F4 GT dlu harganya berapa bg? 9jt kan?,f gt dlu harganya berapa bg jt kan,"['f', 'gt', 'dlu', 'harganya', 'berapa', 'bg', 'jt', 'kan']","['dlu', 'harganya']","['dlu', 'harga']"
UgyUZy7skBvBYgYKlNN4AaABAg,Bang David kasih referensi dong untuk hp 2.5 jutaan yang performanya kenceng,bang david kasih referensi dong untuk hp jutaan yang performanya kenceng,"['bang', 'david', 'kasih', 'referensi', 'dong', 'untuk', 'hp', 'jutaan', 'yang', 'performanya', 'kenceng']","['david', 'kasih', 'referensi', 'jutaan', 'performanya', 'kenceng']","['david', 'kasih', 'referensi', 'juta', 'performa', 'kenceng']"
UgwLCR1CTqvVOQGOibt4AaABAg,"Sayangnya hasil video kamera utama 1080P 60FPS Masih ada getar saat langkah kaki menghamtam tanah.. apalagi di pakai motoran di jalan yang keriting, auto getar... Mungkin OIS Xiaomi belum sempurna seperti OIS di Redmi 12 Pro 5G. Lebih baik pakai EIS aja lebih stabil..",sayangnya hasil video kamera utama p fps masih ada getar saat langkah kaki menghamtam tanah apalagi di pakai motoran di jalan yang keriting auto getar mungkin ois xiaomi belum sempurna seperti ois di redmi pro g lebih baik pakai eis aja lebih stabil,"['sayangnya', 'hasil', 'video', 'kamera', 'utama', 'p', 'fps', 'masih', 'ada', 'getar', 'saat', 'langkah', 'kaki', 'menghamtam', 'tanah', 'apalagi', 'di', 'pakai', 'motoran', 'di', 'jalan', 'yang', 'keriting', 'auto', 'getar', 'mungkin', 'ois', 'xiaomi', 'belum', 'sempurna', 'seperti', 'ois', 'di', 'redmi', 'pro', 'g', 'lebih', 'baik', 'pakai', 'eis', 'aja', 'lebih', 'stabil']","['sayangnya', 'hasil', 'video', 'kamera', 'utama', 'fps', 'getar', 'langkah', 'kaki', 'menghamtam', 'tanah', 'pakai', 'motoran', 'jalan', 'keriting', 'auto', 'getar', 'ois', 'xiaomi', 'sempurna', 'ois', 'redmi', 'pro', 'pakai', 'eis', 'stabil']","['sayang', 'hasil', 'video', 'kamera', 'utama', 'fps', 'getar', 'langkah', 'kaki', 'menghamtam', 'tanah', 'pakai', 'motor', 'jalan', 'keriting', 'auto', 'getar', 'ois', 'xiaomi', 'sempurna', 'ois', 'redmi', 'pro', 'pakai', 'eis', 'stabil']"
Ugx6jX11iUPzSGWWBMB4AaABAg,"🎛⬜⬜
⬜⬜⬜
⬜🍎⬜
⬜⬜⬜
⬜⬜⬜",,[],[],[]
UgwnByU0EgbACYjpVqZ4AaABAg,"Banyak yg komen negatif sm poco/Xiaomi 😂
Padahal Hp yg mereka pake under 4jt",banyak yg komen negatif sm pocoxiaomi padahal hp yg mereka pake under jt,"['banyak', 'yg', 'komen', 'negatif', 'sm', 'pocoxiaomi', 'padahal', 'hp', 'yg', 'mereka', 'pake', 'under', 'jt']","['komen', 'negatif', 'pocoxiaomi', 'pake', 'under']","['komen', 'negatif', 'pocoxiaomi', 'pake', 'under']"
AH0s30mhmpwAH0wX7Tmi-w,"Saya komen negatif bang, hape Xiaomi 14T pro 🗿",saya komen negatif bang hape xiaomi t pro,"['saya', 'komen', 'negatif', 'bang', 'hape', 'xiaomi', 't', 'pro']","['komen', 'negatif', 'hape', 'xiaomi', 'pro']","['komen', 'negatif', 'hape', 'xiaomi', 'pro']"
UgzuUSN2gFhzCCK2brF4AaABAg,yoo,yoo,['yoo'],['yoo'],['yoo']
UgyF99Xh9ZNzaVZgPnl4AaABAg,10juta ada iklan😂😂😂 merek Poco lagi wkkwk gue juga pakai Poco tapi yg 3jutan😂,juta ada iklan merek poco lagi wkkwk gue juga pakai poco tapi yg jutan,"['juta', 'ada', 'iklan', 'merek', 'poco', 'lagi', 'wkkwk', 'gue', 'juga', 'pakai', 'poco', 'tapi', 'yg', 'jutan']","['juta', 'iklan', 'merek', 'poco', 'wkkwk', 'gue', 'pakai', 'poco', 'jutan']","['juta', 'iklan', 'merek', 'poco', 'wkkwk', 'gue', 'pakai', 'poco', 'jutan']"
Ugz4bZD6t7RrqWdNPut4AaABAg,"Jelek banget desainnya menurut saya, kyk hp murahan. Makanya gw ambil iqoo13 kmrn, ga mentingin kamera jg.😊😅,,aftersales juga bikin tenang",jelek banget desainnya menurut saya kyk hp murahan makanya gw ambil iqoo kmrn ga mentingin kamera jgaftersales juga bikin tenang,"['jelek', 'banget', 'desainnya', 'menurut', 'saya', 'kyk', 'hp', 'murahan', 'makanya', 'gw', 'ambil', 'iqoo', 'kmrn', 'ga', 'mentingin', 'kamera', 'jgaftersales', 'juga', 'bikin', 'tenang']","['jelek', 'desainnya', 'kyk', 'murahan', 'ambil', 'iqoo', 'kmrn', 'mentingin', 'kamera', 'jgaftersales', 'bikin', 'tenang']","['jelek', 'desain', 'kyk', 'murah', 'ambil', 'iqoo', 'kmrn', 'mentingin', 'kamera', 'jgaftersales', 'bikin', 'tenang']"
UgzAbXHJbqbZFZozzpJ4AaABAg,Bukan xiomi kalo ga ada iklannya,bukan xiomi kalo ga ada iklannya,"['bukan', 'xiomi', 'kalo', 'ga', 'ada', 'iklannya']","['xiomi', 'iklannya']","['xiomi', 'iklan']"
Ugx7OE8LFBjd_fwmODJ4AaABAg,"Ohh, karena murah makannya ada iklan. Coba kalau gak ada iklan. Mungkin harganya bisa lebih tinggi. Tapi, apakah netizen tertarik membelinya?",ohh karena murah makannya ada iklan coba kalau gak ada iklan mungkin harganya bisa lebih tinggi tapi apakah netizen tertarik membelinya,"['ohh', 'karena', 'murah', 'makannya', 'ada', 'iklan', 'coba', 'kalau', 'gak', 'ada', 'iklan', 'mungkin', 'harganya', 'bisa', 'lebih', 'tinggi', 'tapi', 'apakah', 'netizen', 'tertarik', 'membelinya']","['ohh', 'murah', 'makannya', 'iklan', 'coba', 'iklan', 'harganya', 'netizen', 'tertarik', 'membelinya']","['ohh', 'murah', 'makan', 'iklan', 'coba', 'iklan', 'harga', 'netizen', 'tarik', 'bel']"
Ugzr3jcjRRPf9GMPdtp4AaABAg,"Poco F3, pake triple camera Bang😂",poco f pake triple camera bang,"['poco', 'f', 'pake', 'triple', 'camera', 'bang']","['poco', 'pake', 'triple', 'camera']","['poco', 'pake', 'triple', 'camera']"
UgxRCRzvZkj_XUn-2Tl4AaABAg,Kok ga ngeriview poco m7 pto bang david? Mau beli tapi kurang yakin kalau belum di review bang david😅,kok ga ngeriview poco m pto bang david mau beli tapi kurang yakin kalau belum di review bang david,"['kok', 'ga', 'ngeriview', 'poco', 'm', 'pto', 'bang', 'david', 'mau', 'beli', 'tapi', 'kurang', 'yakin', 'kalau', 'belum', 'di', 'review', 'bang', 'david']","['ngeriview', 'poco', 'pto', 'david', 'beli', 'review', 'david']","['ngeriview', 'poco', 'pto', 'david', 'beli', 'review', 'david']"
UgwCfZsILe-qjxoE8-t4AaABAg,Spek Dan Harga Gak Salah² Manteb Banget  Bersaing Dengan S24FE Dari Range Harga Tapi UI Sama Kek Hp Redmi  😅,spek dan harga gak salah² manteb banget bersaing dengan sfe dari range harga tapi ui sama kek hp redmi,"['spek', 'dan', 'harga', 'gak', 'salah²', 'manteb', 'banget', 'bersaing', 'dengan', 'sfe', 'dari', 'range', 'harga', 'tapi', 'ui', 'sama', 'kek', 'hp', 'redmi']","['spek', 'harga', 'salah²', 'manteb', 'bersaing', 'sfe', 'range', 'harga', 'redmi']","['spek', 'harga', 'salah', 'manteb', 'saing', 'sfe', 'range', 'harga', 'redmi']"
UgxyJi-Arf8OOLt42NF4AaABAg,"Masih setia pakai poco F3
Karna masih nyaman ga ngeleg/lemot ketika di gunakan terus menerus, dan karna ga ada biaya juga buat ganti hape 😢😅",masih setia pakai poco f karna masih nyaman ga ngeleglemot ketika di gunakan terus menerus dan karna ga ada biaya juga buat ganti hape,"['masih', 'setia', 'pakai', 'poco', 'f', 'karna', 'masih', 'nyaman', 'ga', 'ngeleglemot', 'ketika', 'di', 'gunakan', 'terus', 'menerus', 'dan', 'karna', 'ga', 'ada', 'biaya', 'juga', 'buat', 'ganti', 'hape']","['setia', 'pakai', 'poco', 'karna', 'nyaman', 'ngeleglemot', 'menerus', 'karna', 'biaya', 'ganti', 'hape']","['setia', 'pakai', 'poco', 'karna', 'nyaman', 'ngeleglemot', 'terus', 'karna', 'biaya', 'ganti', 'hape']"
AH0qlP8JQY6AHCb6g_Wtv5,Aku juga F3 bang ehehehehe gaada uang buat ganti dan memang masih nyaman😁,aku juga f bang ehehehehe gaada uang buat ganti dan memang masih nyaman,"['aku', 'juga', 'f', 'bang', 'ehehehehe', 'gaada', 'uang', 'buat', 'ganti', 'dan', 'memang', 'masih', 'nyaman']","['ehehehehe', 'gaada', 'uang', 'ganti', 'nyaman']","['ehehehehe', 'gaada', 'uang', 'ganti', 'nyaman']"
AH0qlP8JQY6AHCeIQU5q3-,gua juga nyaman sampe akhirnya diambil orang pas makan di warteg wkwk,gua juga nyaman sampe akhirnya diambil orang pas makan di warteg wkwk,"['gua', 'juga', 'nyaman', 'sampe', 'akhirnya', 'diambil', 'orang', 'pas', 'makan', 'di', 'warteg', 'wkwk']","['gua', 'nyaman', 'sampe', 'diambil', 'orang', 'pas', 'makan', 'warteg']","['gua', 'nyaman', 'sampe', 'ambil', 'orang', 'pas', 'makan', 'warteg']"
UgznufwYoPvNM15ICFZ4AaABAg,Design mirip oneplus,design mirip oneplus,"['design', 'mirip', 'oneplus']","['design', 'oneplus']","['design', 'oneplus']"
UgznbQAIxSNN7iXKeLN4AaABAg,"Looks nya kurang oke, mending iqoo 13 keliatan jauh lebih mewah",looks nya kurang oke mending iqoo keliatan jauh lebih mewah,"['looks', 'nya', 'kurang', 'oke', 'mending', 'iqoo', 'keliatan', 'jauh', 'lebih', 'mewah']","['looks', 'oke', 'mending', 'iqoo', 'keliatan', 'mewah']","['looks', 'oke', 'mending', 'iqoo', 'liat', 'mewah']"
